lsoa,post12,post24
E01003742,17.00689059,17.00689059
E01001289,25.28356018,49
E01003743,9.590563154,9.590563154
E01003748,36,71
E01003749,42,67
E01003746,34.09584068,34.09584068
E01003747,52.5,108
E01001290,29.94362523,49.5
E01001291,29.76770984,43.5
E01001271,49.5,75
E01001270,45,49
E01001273,23.48279083,23.48279083
E01001272,48,61
E01001275,17.58052836,26.7309834
E01001274,21.3889368,21.3889368
E01001277,33.53715831,33.53715831
E01003730,13.68846487,13.68846487
E01001276,34.64334275,34.64334275
E01030568,46,49.5
E01003731,16.87043323,16.87043323
E01001279,25.88762756,38.86785804
E01030569,52,47
E01003732,19.59085127,19.59085127
E01001278,32.04694801,35.40963507
E01003733,18.96333114,18.96333114
E01003734,17.12408359,17.12408359
E01003735,18.24052266,18.24052266
E01003736,15.20699838,15.20699838
E01003737,25.53965221,25.53965221
E01003738,27.02217666,27.02217666
E01003739,18.29336499,18.29336499
E01030563,32.30389574,32.30389574
E01030565,61.5,60
E01030567,60,52.5
E01030566,48,60
E01001280,23.95738747,34.78933984
E01001266,39.2307456,39.2307456
E01001265,47,68
E01001264,50,51
E01001263,57,64
E01001262,47,61
E01001261,32.69739359,36
E01001260,46,45
E01003726,46.5,46
E01003727,37.5,57
E01003724,55.5,63
E01003725,48,64.5
E01003722,40.5,49
E01001269,38.19992226,38.19992226
E01003723,27,57
E01001268,46,62
E01003720,30,47
E01001267,46,62
E01003721,36.2832203,51
E01003729,14.8543178,14.8543178
E01003728,14.41369789,14.41369789
E01001253,31.9691454,48
E01001252,28.96556293,36
E01001255,24.68392381,39
E01001254,32.55268028,39
E01001251,31.14882325,40.5
E01001250,22.15553432,34.5
E01003713,25.64401613,25.64401613
E01003714,16.15849075,16.15849075
E01003715,21.61359682,21.61359682
E01003716,31.69349757,31.69349757
E01001257,39.25052463,49
E01003710,30.19376068,45
E01003711,6.795971275,34.5
E01001259,34.14592892,36
E01003712,11.12796121,37.5
E01001258,37.71683573,42
E01003718,36.26990684,36.26990684
E01003719,34.00659725,34.00659725
E01003789,36,46
E01003788,18.55283182,18.55283182
E01003787,11.27031658,11.27031658
E01003786,15.62412827,15.62412827
E01003781,12.26229774,12.26229774
E01003780,48,69
E01003785,20.36751149,20.36751149
E01003784,21.02961052,21.02961052
E01003783,9.649617121,9.649617121
E01003782,6.126551581,6.126551581
E01003776,43.5,52
E01003775,48,66
E01003778,39,47
E01003777,50,47
E01003779,34.5,46.5
E01003770,37.63595916,40.5
E01003772,28.59266424,28.59266424
E01003771,34.88022553,34.88022553
E01003774,48,47
E01003773,39.00204445,39.00204445
E01003769,32.76654261,32.76654261
E01003768,20.01810596,20.01810596
E01003767,24.50623451,24.50623451
E01003766,26.36091672,26.36091672
E01003765,47,55
E01003764,600,600
E01003763,38.48746605,47
E01003762,51,62
E01003761,42,55
E01003760,46.5,58
E01033208,24.00130308,37.70799975
E01033207,27.0934952,31.33040304
E01003758,9.488497897,9.488497897
E01003757,16.79493045,16.79493045
E01003759,43.5,51
E01003754,24.52752566,24.52752566
E01003753,22.96299751,22.96299751
E01003756,15.20765659,15.20765659
E01030548,55.5,39
E01003755,19.94461743,19.94461743
E01001296,17.54874397,48
E01003750,30,65
E01001297,15.42031455,49
E01001298,11.84079441,46
E01003752,23.7996061,23.96618761
E01001299,27.48715677,48
E01003751,28.82393242,34.86264897
E01001292,28.26588215,42
E01001293,25.85707416,49.5
E01001294,24.61116881,60
E01001295,21.95681798,49
E01030604,33,600
E01003706,15.91552953,48
E01003707,24.60232982,43.5
E01003708,26.15862058,55.5
E01003709,17.03566918,43.5
E01003703,27.92052048,56
E01003702,30.97777406,54
E01003705,10.56500658,49.5
E01003704,23.5412268,51
E01003701,6.786710731,40.5
E01003700,16.51470317,43.5
E01023849,50,600
E01023841,46.5,57
E01032834,25.10564183,33
E01023840,46,46
E01023837,63,61.5
E01023839,53,47
E01002605,30,33
E01002604,43.5,46.5
E01002603,54,48
E01002602,53,68
E01002601,50,64
E01002600,54,46
E01002608,52.5,30
E01002609,42,25.5
E01002606,46.5,31.5
E01002607,48,30
E01023810,600,600
E01002614,57,58
E01002613,47,27
E01002616,50,48
E01002615,55.5,33
E01002610,45,40.5
E01002612,36,36
E01002611,42,43.5
E01002617,48,46.5
E01002618,24.25436666,24.25436666
E01002619,29.80327618,29.80327618
E01000690,36.66411877,46
E01000694,51,48
E01000693,37.22279724,53
E01000692,38.60180339,63
E01000691,34.5,57
E01000698,45,60
E01000697,40.5,50
E01000696,33,66
E01000695,39,61.5
E01000699,14.87757299,36
E01023806,46,47
E01023805,52,54
E01000681,55,63
E01000680,63,49
E01000683,51,51
E01000682,39,57
E01000685,54,63
E01000684,47,66
E01000687,49,47
E01000686,55,61.5
E01000689,27.38855666,58
E01000688,48,46
